Avibase.ID,Species1_BirdLife,Species2_eBird,eBird.species.group,Species3_BirdTree,Data.type,Source,Specimen.number,Sex,Age,Locality,Country_WRI,Country,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-wing.Index,Tail.Length,Measurer,Protocol,Publication
AVIBASE-0C0CEF5B,Chrysomma sinense,Chrysomma sinense,Chrysomma sinense,Chrysomma sinense,1,NHMUK,1955.1.6050,F,0,,Thailand,,13.3,8.3,3.1,5.2,23.5,66,7.6,58.4,11.5,86,CV,1,NA
AVIBASE-0C0CEF5B,Chrysomma sinense,Chrysomma sinense,Chrysomma sinense,Chrysomma sinense,1,NHMUK,88.4.20.962,F,0,,Sri Lanka,,14.7,9.6,3.9,5.5,26.2,66,3,63,4.5,80,PW,1,NA
AVIBASE-0C0CEF5B,Chrysomma sinense,Chrysomma sinense,Chrysomma sinense,Chrysomma sinense,1,NHMUK,98.10.3.708,F,0,,Sri Lanka,,14.8,9.4,4.2,5.5,25.7,68,7.2,60.8,10.6,74,PW,1,NA
AVIBASE-7D94C902,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,1,NHMUK,1895.9.8.38,M,0,,Paraguay,,24.5,14.5,4.7,7,27.4,101,21.8,79.2,21.6,74,TB,1,NA
AVIBASE-7D94C902,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,1,NHMUK,1910.7.2.181,F,0,,Argentina,,22,13,4.8,7.4,26.4,87,21.9,65.1,25.2,56,TB,1,NA
AVIBASE-7D94C902,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,1,NHMUK,1925.9.2.35,M,0,,Paraguay,,20.1,13.3,5.4,8.1,29.2,96,18.4,77.6,19.2,72,TB,1,NA
AVIBASE-7D94C902,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,1,NHMUK,1969.50.66,F,0,,Argentina,,16.9,12.1,4.9,7.1,25.6,86,16.3,69.7,19,62,TB,1,NA
AVIBASE-7D94C902,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,1,NHMUK,83.11.2.307,M,0,,Brazil,,21.6,12.5,5.3,7.5,25.2,93,18.1,74.9,19.5,68,CS,1,NA
AVIBASE-7D94C902,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,1,NHMUK,85.11.2.302,M,0,,France,,21.8,14,4.9,7.2,27,90,16.5,73.5,18.3,71,CS,1,NA
AVIBASE-7D94C902,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,1,NHMUK,85.11.2.304,F,0,,Brazil,,17.8,10.9,4.9,6.9,24.3,82.5,16,66.5,19.4,63,CS,1,NA
AVIBASE-7D94C902,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,Chrysomus ruficapillus,1,NHMUK,85.7.12.157,F,0,,Brazil,,16.9,11.1,5.6,7.1,23.8,83,16.3,66.7,19.6,70,CS,1,NA
AVIBASE-B122779F,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Picus flavinucha,1,NHMUK,1904.6.18.2,F,0,,Malaysia,,31.8,22.2,9.1,8.1,22.7,144,23,121,16,113,PW,1,NA
AVIBASE-B122779F,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Picus flavinucha,1,NHMUK,1909.4.5.5,M,0,,Malaysia,,33.8,24.7,9.6,8.1,24.6,141,23,118,16.3,84,PW,1,NA
AVIBASE-B122779F,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Picus flavinucha,1,NHMUK,1909.4.5.6,M,0,,Malaysia,,33.9,22.5,9.3,8,24,145,25,120,17.2,116,PW,1,NA
AVIBASE-B122779F,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Picus flavinucha,1,NHMUK,1936.4.12.467,F,0,,Malaysia,,34.2,24.7,8.4,8,24.1,139,31,108,22.3,110,PW,1,NA
AVIBASE-B122779F,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Picus flavinucha,1,NHMUK,1965.m.6282,F,0,,India,,34.9,27,8.7,9.5,29.5,171,43,128,25.1,127,NJTA,1,NA
AVIBASE-B122779F,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Picus flavinucha,1,NHMUK,1969.41.30,F,0,,India,,36.3,28,9.2,9.9,27.9,165,41,124,24.8,116,NJTA,1,NA
AVIBASE-B122779F,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Picus flavinucha,1,NHMUK,87.8.10.1259,M,0,,India,,40.1,28.6,10.3,9.4,27.1,167,36,131,21.6,119,NJTA,1,NA
AVIBASE-B122779F,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Chrysophlegma flavinucha,Picus flavinucha,1,NHMUK,98.3.10.644,M,0,,India,,41.6,30.1,10,9.5,27.5,162,38,124,23.5,107,NJTA,1,NA
AVIBASE-B808848F,Chrysophlegma humii,Chrysophlegma mentale,Chrysophlegma mentale humii,Picus mentalis,1,YPM,11043,M,0,,Indonesia,,34.9,23.9,9.5,10.3,24.4,126.3,24.7,101.6,19.6,85.2,KZ,1,NA
AVIBASE-B808848F,Chrysophlegma humii,Chrysophlegma mentale,Chrysophlegma mentale humii,Picus mentalis,1,YPM,46730,M,0,,Thailand,,37.1,27.9,9.3,9.2,25,142.2,22.3,119.9,15.7,90,KZ,1,NA
AVIBASE-B808848F,Chrysophlegma humii,Chrysophlegma mentale,Chrysophlegma mentale humii,Picus mentalis,1,YPM,46738,F,0,,Thailand,,35.7,26.3,9.2,9.1,25.4,139.5,17.3,122.2,12.4,94.8,KZ,1,NA
AVIBASE-B808848F,Chrysophlegma humii,Chrysophlegma mentale,Chrysophlegma mentale humii,Picus mentalis,1,YPM,51701,F,0,,Malaysia,,32,22.8,8.2,8.3,24.5,125.4,23.8,101.6,19,82.2,KZ,1,NA
AVIBASE-B808848F,Chrysophlegma humii,Chrysophlegma mentale,Chrysophlegma mentale humii,Picus mentalis,1,OUM,B/15511,U,0,,Malaysia,,31.9,24,7.2,8.3,22.2,122,21.2,100.8,17.4,83,HM,1,NA
AVIBASE-B808848F,Chrysophlegma humii,Chrysophlegma mentale,Chrysophlegma mentale humii,Picus mentalis,1,OUM,B/3459,M,0,,Malaysia,,31.6,24.1,9.1,8.3,23.5,124,21.8,102.2,17.6,89,HM,1,NA
AVIBASE-B808848F,Chrysophlegma humii,Chrysophlegma mentale,Chrysophlegma mentale humii,Picus mentalis,1,OUM,B/3460,M,0,,Malaysia,,30.1,23.2,7.3,8.2,22.2,126,22.1,103.9,17.5,84,HM,1,NA
AVIBASE-B808848F,Chrysophlegma humii,Chrysophlegma mentale,Chrysophlegma mentale humii,Picus mentalis,1,MNHN,ZO-1880-845,U,0,,Malaysia,,35.3,22.8,8.7,8.7,23.4,138,20,118,14.5,103,JRF,1,NA
AVIBASE-B808848F,Chrysophlegma humii,Chrysophlegma mentale,Chrysophlegma mentale humii,Picus mentalis,1,MNHN,ZO-1935-47,F,0,,Thailand,,35.2,21.3,7.1,7.6,23,135,19,116,14.1,100,JRF,1,NA
AVIBASE-B808848F,Chrysophlegma humii,Chrysophlegma mentale,Chrysophlegma mentale humii,Picus mentalis,1,MNHN,ZO-1935-48,F,0,,Thailand,,33.5,22.9,8.6,7.8,22.6,128,17,111,13.3,93,JRF,1,NA
AVIBASE-B808848F,Chrysophlegma humii,Chrysophlegma mentale,Chrysophlegma mentale humii,Picus mentalis,1,MNHN,ZO-1990-1083,U,0,,Malaysia,,36.8,24.9,8.5,8.7,23.2,132,20,112,15.2,100,JRF,1,NA
AVIBASE-B808848F,Chrysophlegma humii,Chrysophlegma mentale,Chrysophlegma mentale humii,Picus mentalis,1,OUM,B/3461,U,0,,NA,,32.9,25.8,8.6,8.5,23.6,133,22.6,110.4,17,94,HM,1,NA
AVIBASE-D11A3B3E,Chrysothlypis salmoni,Chrysothlypis salmoni,Chrysothlypis salmoni,Chrysothlypis salmoni,1,LSUMZ,38975,M,0,,Colombia,,14.6,9.6,4,4.4,16.6,61,9.5,51.5,15.6,45,DS,1,NA
AVIBASE-D11A3B3E,Chrysothlypis salmoni,Chrysothlypis salmoni,Chrysothlypis salmoni,Chrysothlypis salmoni,1,LSUMZ,104952,M,0,,Colombia,,15.5,9.5,4.3,4.1,16.2,68,10.8,57.2,15.9,51,DS,1,NA
AVIBASE-D11A3B3E,Chrysothlypis salmoni,Chrysothlypis salmoni,Chrysothlypis salmoni,Chrysothlypis salmoni,1,NHMUK,1912.6.20.3,M,0,,Colombia,,15,9.7,3.8,4.2,15.4,69,15.5,53.5,22.5,52,CS,1,NA
AVIBASE-D11A3B3E,Chrysothlypis salmoni,Chrysothlypis salmoni,Chrysothlypis salmoni,Chrysothlypis salmoni,1,NHMUK,1912.8.20.2,F,0,,Colombia,,14,9.1,4,4.3,16.1,52,7.2,44.8,13.8,33,CS,1,NA
AVIBASE-D11A3B3E,Chrysothlypis salmoni,Chrysothlypis salmoni,Chrysothlypis salmoni,Chrysothlypis salmoni,1,NHMUK,1935.2.14.2,M,0,,Colombia,,14.4,10.2,3.4,5.6,16,67,13.1,53.9,19.6,48,CS,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,MZUSP,31666,M,0,,Brazil,,NA,14.7,4.4,5.8,22.2,93.1,NA,74.8,NA,81.1,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,MZUSP,32147,F,0,,Brazil,,NA,17.1,5,6.1,20.9,84.2,NA,68.4,NA,75.1,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,MZUSP,49762,M,0,,Brazil,,NA,15.1,4.6,6.1,22.8,87.6,NA,72.6,NA,78.9,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,MZUSP,54949,F,0,,Brazil,,NA,16.3,4.9,6.1,21.2,83.3,NA,67.6,NA,74.1,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,AMNH,314748,M,0,,Brazil,,NA,16,4.7,6.3,23.3,88.9,NA,73.3,NA,77,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,AMNH,314749,M,0,,Brazil,,NA,14.8,4.1,6.1,20.9,92.2,NA,76.7,NA,82.8,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,AMNH,314750,F,0,,Brazil,,NA,16,5.6,4.8,21.9,85.1,NA,69,NA,76.7,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,AMNH,314751,F,0,,Brazil,,NA,17.1,4.5,5.9,21.8,85,NA,71.4,NA,76.8,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,AMNH,314752,F,0,,Brazil,,NA,16.6,4.5,6.3,21.9,82.1,NA,67.2,NA,74.7,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,AMNH,318582,F,0,,Brazil,,NA,17.4,5.1,5.9,NA,82.6,NA,68.6,NA,72.5,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,AMNH,524356,M,0,,Brazil,,NA,15.7,4.7,6.2,22.5,86,NA,72.5,NA,78.9,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,AMNH,524357,F,0,,Brazil,,NA,16.8,4.8,6.4,22.2,86.3,NA,66.8,NA,75.5,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,LSUMZ,53001,F,0,,Brazil,,NA,16.5,4.7,5.9,21.1,77.1,11.9,65.2,15.4,NA,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,LSUMZ,63359,F,0,,Brazil,,NA,16.7,4.3,5.5,21.4,80,12.2,67.8,15.3,NA,SC,1,NA
AVIBASE-600810CC,Cichlocolaptes holti,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus holti,Cichlocolaptes leucophrus,1,LSUMZ,68015,M,0,,Brazil,,NA,15.7,4.8,6.6,23.4,86.1,14.1,71.9,16.4,NA,SC,1,NA
AVIBASE-7E5F7D44,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus leucophrus,Cichlocolaptes leucophrus,1,MZUSP,28506,F,0,,Brazil,,NA,19.7,5.3,7.2,22.5,95.1,NA,74.1,NA,83.5,SC,1,NA
AVIBASE-7E5F7D44,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus leucophrus,Cichlocolaptes leucophrus,1,MZUSP,33322,F,0,,Brazil,,NA,19.6,5.2,6.6,22.9,96.6,NA,76.9,NA,90.6,SC,1,NA
AVIBASE-7E5F7D44,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus leucophrus,Cichlocolaptes leucophrus,1,MZUSP,33324,M,0,,Brazil,,NA,17,5,7.3,22.5,99.6,NA,81.5,NA,85.6,SC,1,NA
AVIBASE-7E5F7D44,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus leucophrus,Cichlocolaptes leucophrus,1,MZUSP,34530,M,0,,Brazil,,NA,17.2,5.3,7.1,23.1,105.7,NA,85.6,NA,89.7,SC,1,NA
AVIBASE-7E5F7D44,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus leucophrus,Cichlocolaptes leucophrus,1,AMNH,243297,M,0,,Brazil,,NA,17.3,5.6,7.7,25,105.3,21,84.3,19.9,NA,SC,1,NA
AVIBASE-7E5F7D44,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus leucophrus,Cichlocolaptes leucophrus,1,AMNH,316817,F,0,,Brazil,,NA,19.4,5.2,6.6,23.3,100.3,NA,80.5,NA,85.1,SC,1,NA
AVIBASE-7E5F7D44,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus leucophrus,Cichlocolaptes leucophrus,1,AMNH,317610,M,0,,Brazil,,NA,16.5,4.8,7.1,24.5,105.2,NA,84.7,NA,NA,SC,1,NA
AVIBASE-7E5F7D44,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus leucophrus,Cichlocolaptes leucophrus,1,AMNH,317611,M,0,,Brazil,,NA,15.7,4.6,7,24.2,102.5,NA,81.8,NA,86.3,SC,1,NA
AVIBASE-7E5F7D44,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus leucophrus,Cichlocolaptes leucophrus,1,AMNH,317612,F,0,,Brazil,,NA,20.5,5.8,7,23.7,101.3,NA,78.5,NA,88.7,SC,1,NA
AVIBASE-77A0EB9D,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,1,NHMUK,1907.12.11.262,F,0,,Indonesia,,26,13.1,3.9,6,29,105,13.6,91.4,13,61,SRW,1,NA
AVIBASE-77A0EB9D,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,1,NHMUK,1907.12.11.76,M,0,,Indonesia,,29.2,16,5,6.1,27,105,6.8,98.2,6.5,38,SRW,1,NA
AVIBASE-77A0EB9D,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,1,NHMUK,1907.12.11.77,M,0,,Indonesia,,26.3,12.1,3.9,5.6,28.8,102,7,95,6.9,36,SRW,1,NA
AVIBASE-77A0EB9D,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,1,NHMUK,1907.12.11.78,M,0,,Indonesia,,27.1,15.8,5.7,6.2,29.2,103,7.4,95.6,7.2,34,PW,1,NA
AVIBASE-77A0EB9D,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,1,NHMUK,1907.12.11.83,M,0,,Indonesia,,26.5,13.5,4.6,5.9,27.5,102,14.9,87.2,14.6,35,PW,1,NA
AVIBASE-77A0EB9D,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,1,NHMUK,1907.12.11.96,F,0,,Indonesia,,25.8,14.3,4.8,5.5,27.6,102,16.7,85.3,16.4,59,SRW,1,NA
AVIBASE-77A0EB9D,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,1,NHMUK,1916.5.30.1127,M,0,,Papua New Guinea,,25.6,14.8,5,5.9,28.4,105,3.1,102,3,32,PW,1,NA
AVIBASE-77A0EB9D,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,1,NHMUK,1916.5.30.1130,M,0,,Papua New Guinea,,25.2,14.2,5.5,5.6,27.5,101,3.7,97.3,3.7,30,PW,1,NA
AVIBASE-77A0EB9D,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,1,NHMUK,1916.5.30.1138,M,0,,Papua New Guinea,,26.2,15.9,4.9,5.7,28.3,100,6.8,93.2,6.8,32,PW,1,NA
AVIBASE-77A0EB9D,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,1,NHMUK,1916.5.30.1148,M,0,,Papua New Guinea,,25.8,14.8,5,6,26,99,5.5,93.5,5.6,30,PW,1,NA
AVIBASE-B1DBDB2E,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,1,LSUMZ,75197,M,0,,Peru,,NA,10.1,3.2,3.8,28.9,97.7,23.1,74.6,23.6,NA,SC,1,NA
AVIBASE-B1DBDB2E,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,1,LSUMZ,87731,M,0,,Peru,,NA,11,3.2,3.7,27.7,100.1,24.4,75.7,24.4,NA,SC,1,NA
AVIBASE-B1DBDB2E,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,1,LSUMZ,97637,M,0,,Peru,,NA,10.6,2.8,3.7,28,92.4,19.3,73,20.9,NA,SC,1,NA
AVIBASE-B1DBDB2E,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,1,NHMUK,1902.3.13.1050,M,0,,Ecuador,,19,11.5,3.4,3.9,29.5,95,19.2,75.8,20.2,66,CS,1,NA
AVIBASE-B1DBDB2E,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,1,NHMUK,1940.12.5.334,M,0,,Ecuador,,18.3,11.6,3.2,3.8,27.8,102,23.3,78.7,22.8,81,CS,1,NA
AVIBASE-B1DBDB2E,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,1,NHMUK,1940.12.5.335,F,0,,Ecuador,,18.2,10.9,3.2,3.9,28.9,98,21.7,76.3,22.1,74.5,CS,1,NA
AVIBASE-B1DBDB2E,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,1,NHMUK,1969.37.176,F,0,,Ecuador,,18.6,11.1,3.2,3.8,NA,96,20.7,75.3,21.6,72,CS,1,NA
AVIBASE-B1DBDB2E,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,Cinclodes albidiventris,1,AMNH,167289,M,0,,NA,,NA,10.8,3.6,3.8,27.6,98.2,NA,74.3,NA,68.7,SC,1,NA
AVIBASE-0F46C5DB,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,1,LSUMZ,101935,M,0,,Bolivia,,NA,12.1,2.8,3.8,25.7,97.6,21.9,75.7,22.4,NA,SC,1,NA
AVIBASE-0F46C5DB,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,1,LSUMZ,114118,M,0,,Peru,,NA,12.2,3.4,3.8,24.9,95.8,21.9,73.9,22.9,NA,SC,1,NA
AVIBASE-0F46C5DB,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,1,LSUMZ,128410,M,0,,Peru,,NA,11.7,3,3.9,27,94.4,19.5,74.8,20.7,NA,SC,1,NA
AVIBASE-0F46C5DB,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,1,NHMUK,1902.3.13.1042,F,0,,Peru,,18.6,10.5,2.8,4,24.9,91,19.3,71.7,21.2,67,CS,1,NA
AVIBASE-0F46C5DB,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,1,NHMUK,1902.3.13.1045,M,0,,Peru,,17.3,9.5,2.6,3.5,25.4,94.5,19.6,74.9,20.7,66.5,CS,1,NA
AVIBASE-0F46C5DB,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,1,NHMUK,1902.3.13.1048,F,0,,Bolivia,,18.9,12.7,3.2,3.7,26.4,93,19.7,73.3,21.2,74,CS,1,NA
AVIBASE-0F46C5DB,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,1,NHMUK,92.2.10.785,M,0,,Chile,,18.1,10.8,3.1,3.7,26.1,92,19.2,72.8,20.9,75,CS,1,NA
AVIBASE-0F46C5DB,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,1,AMNH,137212,M,0,,NA,,NA,13,3.1,3.9,26.2,94.5,NA,74.4,NA,68.8,SC,1,NA
AVIBASE-0F46C5DB,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,Cinclodes albiventris,1,AMNH,137220,M,0,,NA,,NA,12.8,3.2,4,27.6,101.1,NA,74.6,NA,NA,SC,1,NA
AVIBASE-2C13E973,Cinclodes antarcticus,Cinclodes antarcticus,Cinclodes antarcticus antarcticus,Cinclodes antarcticus,1,FMNH,56804,M,0,,Falkland Islands,,NA,11.6,3.1,4.1,27.7,113.5,37,76.6,32.6,NA,SC,1,NA
AVIBASE-2C13E973,Cinclodes antarcticus,Cinclodes antarcticus,Cinclodes antarcticus antarcticus,Cinclodes antarcticus,1,NHMUK,1932.7.2.65,F,0,,Falkland Islands,,22.7,13.7,4.3,4.9,26.7,110,30.4,79.6,27.6,84,CS,1,NA
AVIBASE-2C13E973,Cinclodes antarcticus,Cinclodes antarcticus,Cinclodes antarcticus antarcticus,Cinclodes antarcticus,1,NHMUK,1951.51.14,M,0,,Falkland Islands,,23.1,13.7,3.6,5,24.8,105,28.8,76.2,27.4,78,CS,1,NA
AVIBASE-2C13E973,Cinclodes antarcticus,Cinclodes antarcticus,Cinclodes antarcticus antarcticus,Cinclodes antarcticus,1,NHMUK,1951.51.15,M,0,,Falkland Islands,,23.9,14.5,3.7,5.1,26.4,112.5,29.7,82.8,26.4,78,CS,1,NA
AVIBASE-2C13E973,Cinclodes antarcticus,Cinclodes antarcticus,Cinclodes antarcticus antarcticus,Cinclodes antarcticus,1,NHMUK,1951.51.16,F,0,,Falkland Islands,,24.2,14.5,4,4.9,26.7,104,28.5,75.5,27.4,79,CS,1,NA
AVIBASE-2C13E973,Cinclodes antarcticus,Cinclodes antarcticus,Cinclodes antarcticus antarcticus,Cinclodes antarcticus,1,MACN,42979,F,0,,NA,,NA,12.8,3.9,4.5,26.6,103.7,25.9,77.8,25,NA,SC,1,NA
AVIBASE-2C13E973,Cinclodes antarcticus,Cinclodes antarcticus,Cinclodes antarcticus antarcticus,Cinclodes antarcticus,1,AMNH,165408,M,0,,NA,,NA,11.1,2.9,4.1,25.9,107.5,29.2,78.4,27.2,NA,SC,1,NA
AVIBASE-950936C6,Cinclodes aricomae,Cinclodes aricomae,Cinclodes aricomae,Cinclodes aricomae,1,NHMD,20.11.1984.186,M,0,,Peru,,NA,18.2,4.2,5.8,30.5,102,NA,82.7,NA,81.3,SC,1,NA
AVIBASE-950936C6,Cinclodes aricomae,Cinclodes aricomae,Cinclodes aricomae,Cinclodes aricomae,1,NHMD,20.11.1984.187,M,0,,Peru,,NA,NA,4,5.5,28.9,109.9,NA,86,NA,83.6,SC,1,NA
AVIBASE-950936C6,Cinclodes aricomae,Cinclodes aricomae,Cinclodes aricomae,Cinclodes aricomae,1,NHMUK,89.5.14.56,U,0,,Bolivia,,27,15.9,4.2,5.4,26.8,107,19.5,87.5,18.2,78,CS,1,NA
AVIBASE-950936C6,Cinclodes aricomae,Cinclodes aricomae,Cinclodes aricomae,Cinclodes aricomae,1,MUSM,20775,M,0,,NA,,NA,18.3,4.3,5.8,30.8,115.1,26.9,88.2,23.4,NA,SC,1,NA
AVIBASE-950936C6,Cinclodes aricomae,Cinclodes aricomae,Cinclodes aricomae,Cinclodes aricomae,1,ANSP,101745,U,0,,NA,,NA,NA,4.1,5.6,30.4,116.5,26.2,90.3,22.5,NA,SC,1,NA
AVIBASE-DD308D8C,Cinclodes atacamensis,Cinclodes atacamensis,Cinclodes atacamensis,Cinclodes atacamensis,1,LSUMZ,26077,M,0,,Peru,,NA,15.5,3.7,4.5,30.8,114.9,28.2,86.7,24.5,NA,SC,1,NA
AVIBASE-DD308D8C,Cinclodes atacamensis,Cinclodes atacamensis,Cinclodes atacamensis,Cinclodes atacamensis,1,LSUMZ,98225,M,0,,Peru,,NA,16.6,3.6,4.5,29.1,111.8,26.7,85.2,23.9,NA,SC,1,NA
AVIBASE-DD308D8C,Cinclodes atacamensis,Cinclodes atacamensis,Cinclodes atacamensis,Cinclodes atacamensis,1,LSUMZ,101938,M,0,,Bolivia,,NA,15.9,3.6,4.8,31.4,116.1,27.4,88.7,23.6,NA,SC,1,NA
AVIBASE-DD308D8C,Cinclodes atacamensis,Cinclodes atacamensis,Cinclodes atacamensis,Cinclodes atacamensis,1,NHMUK,1902.3.13.1056,F,0,,Peru,,22.4,14,3.2,4.7,27.9,108,24.3,83.7,22.5,81.5,CS,1,NA
AVIBASE-DD308D8C,Cinclodes atacamensis,Cinclodes atacamensis,Cinclodes atacamensis,Cinclodes atacamensis,1,NHMUK,1946.49.868,M,0,,Peru,,26.7,17.6,3.8,5,31.8,113,25.1,87.9,22.2,87,CS,1,NA
